spec_mean,spec_std,spec_max,spec_sum,spec_p75,spec_p95,dominant_hz,spectral_centroid,spectral_bandwidth,low_band_ratio_10_80,mid_band_ratio_80_180,high_band_ratio_180_500,signal_mean,signal_variance,signal_rms,signal_energy,spectral_entropy,peak_width_bins,zero_crossing_rate,signal_max,signal_min,signal_range,label,file
0.0009918550788622132,0.002570985066908964,0.027249827889416097,6.141566648314825,0.0009086677145779961,0.004428288650729159,220.33333333333331,177.2274477014087,124.65745532284801,0.2209570023840024,0.41860504696868,0.3604379506473176,-4.957839339429967e-05,0.0013397170123151541,0.03660217849161776,8.038316821993474,0.7099306563533225,1.0,0.1495249208201367,0.0965458284970256,-0.1001914046799315,0.1967372331769571,fan,C:\Users\RUPENDRA SINGH\Desktop\PR project\dataset_simulated\fan\fan_sim_001.csv
0.0017082347592306212,0.0037523128208643976,0.039983320475313895,10.577389629156006,0.0014191368462937763,0.009867154694527976,357.66666666666663,234.62927541496856,144.77801410361326,0.12029612450757524,0.2727158793361063,0.6069879961563185,0.00012684442727213348,0.0029896565797576666,0.05467789927627429,17.938036015598378,0.7742011360733584,1.0,0.23137189531588598,0.14686342711730832,-0.14379342662287953,0.29065685374018785,fan,C:\Users\RUPENDRA SINGH\Desktop\PR project\dataset_simulated\fan\fan_sim_002.csv
0.0010931350295199076,0.004106859458045936,0.0407610383628491,6.768692102787268,0.0005794241522565886,0.003842595585981665,185.0,129.09981153195895,110.9913270567513,0.2840159078103613,0.5448868523516825,0.1710972398379561,-0.000198096495188447,0.003180199967031972,0.05639360964908505,19.08143525552027,0.5570541913364886,1.0,0.08784797466244373,0.12543962567389622,-0.15255025716977821,0.27798988284367443,fan,C:\Users\RUPENDRA SINGH\Desktop\PR project\dataset_simulated\fan\fan_sim_003.csv
0.0011775578954591765,0.003699479930511947,0.03801484695346733,7.291438488683221,0.0005858845192617424,0.007784383590856423,294.0,186.01410324640338,114.22976495145818,0.13654572335158424,0.4370738390369117,0.4263804376115042,-6.830745673436484e-05,0.0026599296859578956,0.051574551397627705,15.95960611119925,0.7296604875194267,1.0,0.18636439406567762,0.13165759380761083,-0.12275751139095509,0.2544151051985659,fan,C:\Users\RUPENDRA SINGH\Desktop\PR project\dataset_simulated\fan\fan_sim_004.csv
0.0013175406039271972,0.0035138432727744593,0.03640343860020277,8.158211419517205,0.0011954741214335192,0.004584270322663872,230.33333333333331,185.07031266405554,126.13618883030402,0.20683207144063917,0.40054426180958747,0.3926236667497733,-7.435220562436403e-05,0.002485438298658248,0.04985422576781961,14.912662961452375,0.7035642721662749,1.0,0.14819136522753792,0.12532047517592287,-0.1330432764642358,0.2583637516401587,fan,C:\Users\RUPENDRA SINGH\Desktop\PR project\dataset_simulated\fan\fan_sim_005.csv
0.0011472650790296834,0.0027592641345565495,0.027338485270854425,7.1038653693518,0.001188052692179371,0.004524754163717084,353.0,214.13989926754357,125.31172084968581,0.06994664421748611,0.35127003412231633,0.5787833216601976,0.00015933053683854552,0.001574346106228027,0.039678350424986124,9.446228954687978,0.7561477872662622,2.0,0.19986664444074012,0.0968083915379774,-0.10461098843652543,0.20141937997450282,fan,C:\Users\RUPENDRA SINGH\Desktop\PR project\dataset_simulated\fan\fan_sim_006.csv
0.0013821568939752084,0.003898327249122403,0.041067307702186355,8.55831548749449,0.0012695676588973044,0.004859656770688826,406.3333333333333,213.14045489441722,117.73800540999447,0.01199521856493383,0.4014878995060157,0.5865168819290504,0.0001604124006920983,0.003019680874893981,0.05495185717546112,18.118239642193664,0.667806397907697,1.0,0.18986497749624937,0.14918681061841582,-0.1365749369216204,0.28576174754003625,fan,C:\Users\RUPENDRA SINGH\Desktop\PR project\dataset_simulated\fan\fan_sim_007.csv
0.0020312914155418697,0.005755088595107936,0.05759440454273555,12.577756445035257,0.0014651386249773005,0.01123599102304961,352.3333333333333,205.64768501634072,129.9107962114104,0.11550839974601095,0.322781049065439,0.5617105511885501,-9.701014407428534e-06,0.0065488978625154555,0.08092526154807989,39.29338773975082,0.752700375610448,2.0,0.19186531088514752,0.19238255187427825,-0.1900408096599823,0.38242336153426054,fan,C:\Users\RUPENDRA SINGH\Desktop\PR project\dataset_simulated\fan\fan_sim_008.csv
0.0010404930844052332,0.0034198118011916643,0.03463371465520986,8.590310904849606,0.0007513277459634764,0.002885648520369306,347.5,219.54522570479386,108.70061831252866,0.004446177448781766,0.32254173278075593,0.6730120897704623,-5.3717239219174405e-05,0.0022573517649800714,0.04751162647733563,18.05883720417488,0.6946198792382124,1.0,0.1991498937367171,0.11429406852584756,-0.11783902386594389,0.23213309239179145,fan,C:\Users\RUPENDRA SINGH\Desktop\PR project\dataset_simulated\fan\fan_web_001.csv
0.0015836606706532376,0.00429761269978735,0.04318151784816443,13.07470249691313,0.0015596110919311285,0.004446003353636302,294.5,197.97926891878777,115.26049883709759,0.0146787925849162,0.6550734067886937,0.3302478006263901,0.0001414731375254424,0.00369685651407858,0.06080194510644558,29.575012229817773,0.6867807168502642,1.0,0.15876984623077886,0.2022026694264796,-0.15216568891768448,0.3543683583441641,fan,C:\Users\RUPENDRA SINGH\Desktop\PR project\dataset_simulated\fan\fan_web_002.csv
